"Name","finished_run","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/mean","train_action_batch/top1_acc_balanced_running_avg","adhoc_users_aggregate/train_action_batch/top1_acc_balanced_running_avg/mean","adhoc_users_aggregate/train_action_batch/top1_acc_balanced_running_avg/adhoc_AG/mean","ANALYZE_STREAM.WINDOW_SIZE_SAMPLES","Tags","Created","Updated","End Time","Runtime","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/SE","adhoc_users_aggregate/train_action_batch/top1_acc_balanced_running_avg/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_balanced_running_avg/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_balanced_running_avg/mean","adhoc_users_aggregate/train_noun_batch/top1_acc_balanced_running_avg/SE","adhoc_users_aggregate/train_noun_batch/top1_acc_balanced_running_avg/mean","adhoc_users_aggregate/train_action_batch/top1_acc_balanced_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_balanced_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_balanced_running_avg/adhoc_AG/mean","adhoc_users_aggregate/train_noun_batch/top1_acc_balanced_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_noun_batch/top1_acc_balanced_running_avg/adhoc_AG/mean"
"LabelWindowPredictor_2022-10-20_18-56-49_UID895cf538-33e4-47d0-9111-5847e7fdd76a","true","55.02377548217773","40.94678897857666","40.94678897857666","39.82075295428113","1","","2022-10-21T01:56:54.000Z","2022-10-21T03:03:57.000Z","2022-10-21T02:24:49.000Z","1675","3.0765733999913274","2.188738750428474","3.3144864623153545","43.533024597167966","1.8195219133273783","54.068732833862306","2.149638758463544","3.2201777014618997","38.08819748196547","2.380885325208091","49.47652871708608"
"LabelWindowPredictor_2022-10-17_19-39-30_UID5dcf707f-fcba-41a0-a256-32aa522b0150","true","11.832771635055542","2.904133474826813","2.904133474826813","1.7780974505312872","10000000","","2022-10-18T02:39:35.000Z","2022-10-18T03:36:58.000Z","2022-10-18T03:07:53.000Z","1698","2.962126606975981","0.732838346631804","0.9104772187877476","7.6366339206695555","1.3288821158386028","6.787607192993164","0.9478676987116774","0.8793886717403977","2.191806805467054","1.188708136203161","2.1954030762169277"
"LabelWindowPredictor_2022-10-17_19-39-19_UID8fe27b37-2794-4775-9d07-1a9fc407dbec","true","14.99405288696289","4.328175342082978","4.328175342082977","3.202139317787452","32","","2022-10-18T02:39:24.000Z","2022-10-18T03:36:59.000Z","2022-10-18T03:07:34.000Z","1690","3.608094133145764","0.8713040610664434","1.075483086606011","8.65379090309143","1.3953606215011878","10.802196264266968","1.090707543239417","1.177826365260132","3.208963787888929","1.2049677666302592","6.209992147490731"
"LabelWindowPredictor_2022-10-17_19-39-09_UID1c1f8673-c557-41f3-b010-5f1d40dc73b5","true","20.396317577362066","7.7041114330291744","7.7041114330291744","6.578075408733649","8","","2022-10-18T02:39:15.000Z","2022-10-18T03:37:00.000Z","2022-10-18T03:07:04.000Z","1669","3.358965569055984","0.7553626052987925","1.5911724435102113","13.60612325668335","1.4636237582523977","18.18406629562378","0.9786876836688928","1.7005624137966484","8.161296141480847","1.6956455957436252","13.59186217884754"
"LabelWindowPredictor_2022-10-13_15-59-56_UIDf78d3933-cd47-468c-83dd-1c34cd1de446","true","26.548629760742188","14.76159610748291","14.76159610748291","13.635560083187386","4","","2022-10-13T23:00:02.000Z","2022-10-18T03:09:31.000Z","2022-10-16T22:10:26.000Z","256224","3.291575655735247","1.24405287383576","2.1801441954350556","21.75457181930542","2.1059826895013356","28.56559066772461","1.3768391321454896","2.070228915679552","16.30974470410292","2.3433030293382924","23.973386550948373"
