"Name","TRAIN.INNER_LOOP_ITERS","SOLVER.BASE_LR","adhoc_users_aggregate/test_action_batch/top1_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_action_batch/loss/SE","adhoc_users_aggregate/test_action_batch/loss/mean","adhoc_users_aggregate/train_action_batch/loss_running_avg/mean","adhoc_users_aggregate/pred_action_batch/loss/avg_history_AG/SE","adhoc_users_aggregate/pred_action_batch/loss/avg_history_AG/mean","adhoc_users_aggregate/pred_noun_batch/loss/avg_history_AG/SE","adhoc_users_aggregate/pred_noun_batch/loss/avg_history_AG/mean","adhoc_users_aggregate/pred_verb_batch/loss/avg_history_AG/SE","adhoc_users_aggregate/pred_verb_batch/loss/avg_history_AG/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean","adhoc_users_aggregate/user_aggregate_count","adhoc_users_aggregate_history/pred_action_batch/loss/avg_history_AG/SE","adhoc_users_aggregate_history/pred_action_batch/loss/avg_history_AG/mean","adhoc_users_aggregate_history/pred_noun_batch/loss/avg_history_AG/SE","adhoc_users_aggregate_history/pred_noun_batch/loss/avg_history_AG/mean","adhoc_users_aggregate_history/pred_verb_batch/loss/avg_history_AG/SE","adhoc_users_aggregate_history/pred_verb_batch/loss/avg_history_AG/mean","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/PRETRAIN_abs/SE","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/PRETRAIN_abs/mean","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/SE","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/adhoc_AG/mean","adhoc_users_aggregate/train_action_batch/top1_acc_running_avg/mean","adhoc_users_aggregate/train_noun_batch/top1_acc_running_avg/PRETRAIN_abs/SE","adhoc_users_aggregate/train_noun_batch/top1_acc_running_avg/PRETRAIN_abs/mean","adhoc_users_aggregate/train_noun_batch/top1_acc_running_avg/SE","adhoc_users_aggregate/train_noun_batch/top1_acc_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_noun_batch/top1_acc_running_avg/adhoc_AG/mean","adhoc_users_aggregate/train_noun_batch/top1_acc_running_avg/mean","adhoc_users_aggregate/train_noun_batch/top5_acc_running_avg/PRETRAIN_abs/SE","adhoc_users_aggregate/train_noun_batch/top5_acc_running_avg/PRETRAIN_abs/mean","adhoc_users_aggregate/train_noun_batch/top5_acc_running_avg/SE","adhoc_users_aggregate/train_noun_batch/top5_acc_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_noun_batch/top5_acc_running_avg/adhoc_AG/mean","adhoc_users_aggregate/train_noun_batch/top5_acc_running_avg/mean","adhoc_users_aggregate/train_verb_batch/top1_acc_running_avg/PRETRAIN_abs/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_running_avg/PRETRAIN_abs/mean","adhoc_users_aggregate/train_verb_batch/top1_acc_running_avg/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_verb_batch/top1_acc_running_avg/adhoc_AG/mean","adhoc_users_aggregate/train_verb_batch/top1_acc_running_avg/mean","adhoc_users_aggregate/train_verb_batch/top5_acc_running_avg/PRETRAIN_abs/SE","adhoc_users_aggregate/train_verb_batch/top5_acc_running_avg/PRETRAIN_abs/mean","adhoc_users_aggregate/train_verb_batch/top5_acc_running_avg/SE","adhoc_users_aggregate/train_verb_batch/top5_acc_running_avg/adhoc_AG/SE","adhoc_users_aggregate/train_verb_batch/top5_acc_running_avg/adhoc_AG/mean","adhoc_users_aggregate/train_verb_batch/top5_acc_running_avg/mean","train_action_batch/top1_acc_running_avg","train_noun_batch/top1_acc_running_avg","train_noun_batch/top5_acc_running_avg","train_verb_batch/top1_acc_running_avg","train_verb_batch/top5_acc_running_avg","train_action_batch/AG_running_avg","train_action_batch/loss_running_avg","adhoc_users_aggregate/test_action_batch/top1_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_noun_batch/top1_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_noun_batch/top1_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_noun_batch/top5_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_noun_batch/top5_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_verb_batch/top1_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_verb_batch/top1_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_verb_batch/top5_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_verb_batch/top5_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/train_action_batch/loss_running_avg/SE","adhoc_users_aggregate/train_noun_batch/loss_running_avg/SE","adhoc_users_aggregate/train_verb_batch/loss_running_avg/SE","adhoc_users_aggregate/train_verb_batch/loss_running_avg/mean","adhoc_users_aggregate/train_noun_batch/loss_running_avg/mean","adhoc_users_aggregate/test_verb_batch/loss/mean","adhoc_users_aggregate/test_verb_batch/loss/SE","adhoc_users_aggregate/test_noun_batch/loss/mean","adhoc_users_aggregate/test_noun_batch/loss/SE"
"Finetuning_2022-09-27_18-27-00_UIDc7f8903a-443b-4c79-908c-c56808bb628a","10","0.1","5.207252505421638","4.778954497450932","21.526986503601073","8.095969963073731","","","","","","","0.5617537288585585","-0.9346615795193564","0.3514968224580575","0.41273011648355207","0.23917726038258608","-1.3473916878012109","10","4.714301489583569","-14.36517860815255","1.815702309586137","-6.934899337324699","2.932501759455922","-7.430279276486685","0.3646139657138892","1.6218303978443145","3.4605726211941996","3.67176725213706","20.09272639155388","21.714556789398195","0.6839546419908452","6.16213595867157","5.132102031537954","5.175109403659419","36.459744572639465","42.621880531311035","2.2541881747668793","18.42083282470703","3.4853498727323333","3.804585821439745","55.9291690826416","74.35000190734863","3.0088262292546246","24.79912061691284","2.9501830488752327","4.535230593393878","9.186718273162844","33.985838890075684","5.635242873341468","62.61110572814941","2.352840355033471","5.510889161140996","12.910485458374025","75.52159118652344","21.714556789398195","42.621880531311035","74.35000190734863","33.985838890075684","75.52159118652344","-0.934170114994049","8.095969963073731","4.1861354491602025","6.461695573668696","9.061676573753356","7.311454729770221","16.13182544708252","5.866703667234363","-3.7544625997543335","6.268640313120263","-3.908456802368164","0.4688413691300749","0.323128421337169","0.1976386516707816","4.066787886619568","4.0291821479797365","10.150256061553955","2.953855471887492","11.376730012893676","1.872120323441076"
"Finetuning_2022-09-27_18-26-27_UID86bb8721-edee-4acd-ac5f-bf5bf75bb7d7","3","0.1","5.22619903087616","1.9436656584565073","16.081465435028075","6.748774862289428","","","","","","","0.48994175206301777","0.413033567509243","0.3072546277892439","0.9715832689476108","0.21738935443590204","-0.5585497419535355","10","2.0063775073339114","-8.919642313064482","1.1382091123794826","-4.898329693265003","1.2925800005594026","-4.021312598929617","0.3646139657138892","1.6218303978443145","4.015666095178481","4.265265226829093","18.022376555204392","19.644206953048705","0.6839546419908452","6.16213595867157","5.175201043177804","5.156526858160356","34.963477444648746","41.125613403320315","2.2541881747668793","18.42083282470703","3.679777492956852","3.931778105597046","53.23184394836426","71.65267677307129","3.0088262292546246","24.79912061691284","3.431866528716114","4.759562031846725","8.201031970977784","33.000152587890625","5.635242873341468","62.61110572814941","2.35909793045711","5.494828398013585","13.981814193725588","76.592919921875","19.644206953048705","41.125613403320315","71.65267677307129","33.000152587890625","76.592919921875","0.41303353309631335","6.748774862289429","4.195244791118369","6.3280425410222705","8.703957056999206","6.007056838591612","23.41958084106445","5.485183161442239","-4.130520153045654","4.542605502645105","1.826846313476564","0.3672441422184774","0.2593588552315362","0.15148838055403807","3.2785094499588014","3.4702653884887695","6.741290140151977","1.3647902914543026","9.340174984931943","1.0878160720975918"
"Finetuning_2022-09-27_18-26-53_UIDe621fb41-ea83-4af4-9b84-8226ed8f28c1","5","0.1","5.131118473410607","4.392121606222083","18.369407653808594","7.191923999786377","","","","","","","0.5490317684222675","-0.03012016728156164","0.3461252812758211","0.8016422284892609","0.23688471335974504","-0.8317623961949314","10","4.3685584950042005","-11.207305534622078","3.1134456526246144","-6.693526047519806","1.3072136461269803","-4.513779465454257","0.3646139657138892","1.6218303978443145","4.035433759744953","4.293035137983451","19.120266216993333","20.74209661483765","0.6839546419908452","6.16213595867157","5.406469281845241","5.445699762508136","35.75442364215851","41.91655960083008","2.2541881747668793","18.42083282470703","3.720945373123195","3.9389098816039154","54.72012939453125","73.14096221923828","3.0088262292546246","24.79912061691284","3.3660978007129407","4.726382541493575","9.0392409324646","33.83836154937744","5.635242873341468","62.61110572814941","2.5606145889590497","5.533574755808795","13.929383468627927","76.54048919677734","20.742096614837646","41.91655960083008","73.14096221923828","33.83836154937744","76.54048919677734","-0.030120161175727904","7.191923999786377","4.194452172565187","6.475890905814707","8.923943781852723","7.002675631675353","20.36022529602051","5.571241487706392","-3.6784438610076906","5.805095485185321","-7.004998588562012","0.44521870837132355","0.2994973904744116","0.19015846541706363","3.551712393760681","3.640211606025696","7.2338553190231325","1.2939598145669422","11.135552740097046","3.151292243838873"
"Finetuning_2022-09-27_18-26-13_UID4268472f-6297-4cb5-bc18-14b868103b7e","2","0.1","4.993764841556549","0.9129613932421636","9.697364664077758","6.484469223022461","","","","","","","0.4773607075813414","0.6773391121850527","0.3084531198136656","1.000999108256696","0.20754694207230495","-0.323660017430779","10","0.9979268018276009","-2.53550529529297","0.7326898728480923","-1.254222795142413","0.3861094586313229","-1.2812824937591143","0.3646139657138892","1.6218303978443145","4.273142966189268","4.531121353036411","16.903504675626756","18.52533507347107","0.6839546419908452","6.16213595867157","5.491187289019177","5.512525680789666","33.47970898151398","39.64184494018555","2.2541881747668793","18.42083282470703","3.903145165940792","4.2017216038506975","51.49405975341797","69.914892578125","3.0088262292546246","24.79912061691284","3.553056531856643","4.6519673147992044","9.060031414031982","33.85915203094483","5.635242873341468","62.61110572814941","2.379669027860119","5.342814277411713","14.24653205871582","76.85763778686524","18.52533507347107","39.64184494018555","69.914892578125","33.85915203094483","76.85763778686524","0.6773390784859658","6.484469223022461","4.212700352500954","6.454466020693966","8.85210587978363","7.256262490194004","25.243639183044433","5.33721822859764","-4.305431699752807","4.545768381706653","1.8407188415527336","0.3621897634814727","0.25660406859143403","0.1371996627667613","3.0436119556427004","3.440857243537903","4.001279377937317","0.39421742703180906","5.696085286140442","0.6582971868243033"
"Finetuning_2022-09-27_17-59-29_UID67863feb-7342-46a4-8c3c-6c0cab5c2c23","10","0.01","10.01660959124565","0.7681835719117858","9.625832748413083","6.27968316078186","","","","","","","0.49336703726098063","0.8823349393238281","0.3007840422491271","1.223221190424685","0.22858260732631572","-0.3408862915324487","10","0.8861216861243906","-2.4639883257358486","0.5667669011237687","-1.204916465048075","0.4605096583593571","-1.2590718633467373","0.3646139657138892","1.6218303978443145","4.159777617218392","4.416599502995052","21.168953198194504","22.790783596038818","0.6839546419908452","6.16213595867157","5.0330612517251385","5.073573527233438","37.80659916400909","43.96873512268066","2.2541881747668793","18.42083282470703","3.4065054074967547","3.670857715808381","56.81920471191406","75.24003753662109","3.0088262292546246","24.79912061691284","3.5127441979038467","4.794659843670781","11.737207889556885","36.53632850646973","5.635242873341468","62.61110572814941","2.142904080479449","5.38892621174872","15.529386520385742","78.14049224853515","22.790783596038818","43.96873512268066","75.24003753662109","36.53632850646973","78.14049224853515","0.8821199327707291","6.27968316078186","4.191807334840055","5.958066906345418","14.110749459266662","5.539764722973047","45.86181716918945","6.462387560627669","4.564240169525147","6.085940944428079","13.740179061889648","0.4039448521883649","0.2748532970660144","0.1649083863211366","3.0606520891189577","3.2190311431884764","3.9790611743927","0.4038453855471194","5.646771574020386","0.504109364762824"
"Finetuning_2022-09-27_17-59-18_UID0d10a988-098e-4958-abcc-3623c2fa1154","5","0.01","10.206158393621443","0.48974093479462455","8.374380111694336","5.856802463531494","","","","","","","0.46857972889939703","1.3057760909706797","0.29136242526853856","1.4160222463830363","0.21651141915649424","-0.11024615406036711","10","0.6174268771752542","-1.2125330918369392","0.42511051765711577","-0.6257216242553861","0.4036121516400227","-0.5868114680125635","0.3646139657138892","1.6218303978443145","4.231320523021753","4.496040394098901","20.629493874311446","22.251324272155763","0.6839546419908452","6.16213595867157","5.339365206759007","5.383856121112432","37.699743962287904","43.861879920959474","2.2541881747668793","18.42083282470703","3.5763943780412233","3.781448426283984","56.24343185424805","74.66426467895508","3.0088262292546246","24.79912061691284","3.4932839024951656","4.745058155612235","11.58107042312622","36.380191040039065","5.635242873341468","62.61110572814941","2.215079727834026","5.519820619094135","16.219640731811523","78.83074645996093","22.251324272155763","43.861879920959474","74.66426467895508","36.380191040039065","78.83074645996093","1.3049995593726635","5.856802463531494","4.254356412115244","5.611750952446752","14.367551970481871","3.9236534556591063","47.91702079772949","6.607288583633242","7.467687320709229","6.212872667951465","17.416746139526367","0.3766354461649226","0.2572731811058138","0.15192621360314734","2.829970145225525","3.0268322944641115","3.306805145740509","0.3187674933548831","5.067574954032898","0.4012066577458548"
"Finetuning_2022-09-27_17-57-14_UID29055bae-9a87-4fa0-8b0a-365c065fbbfa","10","0.001","15.159537667036057","0.6056368361168775","6.653834390640259","5.320537042617798","","","","","","","0.40673526117394054","1.8417819080377964","0.2800012386562548","1.5640717947486702","0.17321004679689203","0.2777101149626882","10","0.7283925580532671","0.5080183672895862","0.396820794963604","0.6284598436770353","0.4107162070414087","-0.12044147826897596","0.3646139657138892","1.6218303978443145","4.044606288040823","4.270979506385844","18.8533275783062","20.475157976150513","0.6839546419908452","6.16213595867157","5.206089379643735","5.22047362517063","35.97291328907013","42.1350492477417","2.2541881747668793","18.42083282470703","3.9946416808167786","4.244167483333577","51.37131271362305","69.79214553833008","3.0088262292546246","24.79912061691284","3.0431218872211674","4.2612910722686","12.55201005935669","37.351130676269534","5.635242873341468","62.61110572814941","2.094240834262086","5.239093204129877","15.45503044128418","78.06613616943359","20.475157976150513","42.1350492477417","69.79214553833008","37.351130676269534","78.06613616943359","1.8412675201892854","5.320537042617798","3.932934689312834","4.980489985364448","21.617943978309633","4.9880721604130285","50.1556095123291","5.214319576378866","13.378212451934814","5.4775243090011605","19.888508987426757","0.34011575302980646","0.25203761110977374","0.1195122680855754","2.4422491669654844","2.878287947177887","2.840442943572998","0.33639018629120515","3.8133912086486816","0.36125935067868353"
"Finetuning_2022-09-27_17-58-35_UIDc7ced891-2d88-4f84-a85e-6f29b46d4481","3","0.01","9.692206972837448","0.5139243074033512","7.512251186370849","5.5597995042800905","","","","","","","0.44310920734977494","1.6020019292561845","0.2834710063803044","1.5369246981042628","0.1998742695116945","0.06507724324990613","10","0.5906423991873077","-0.3504140442297309","0.4441220067861153","-0.10441147256110328","0.3513838142789482","-0.24600256762207","0.3646139657138892","1.6218303978443145","4.205935785567343","4.460841129973689","20.622692936658854","22.244523334503175","0.6839546419908452","6.16213595867157","5.39793492067825","5.410425187510982","37.650090146064755","43.812226104736325","2.2541881747668793","18.42083282470703","3.58768232331841","3.766422085868816","54.473219299316405","72.89405212402343","3.0088262292546246","24.79912061691284","3.316248773532867","4.664167198302497","11.82140703201294","36.62052764892578","5.635242873341468","62.61110572814941","2.10882772440446","5.280256901681382","16.74641990661621","79.35752563476562","22.244523334503175","43.812226104736325","72.89405212402343","36.62052764892578","79.35752563476562","1.6020018979907036","5.5597995042800905","4.228446707089134","5.535191063776917","15.878110003471374","3.687665187193079","49.744284057617186","6.615844261757648","7.247101211547852","5.745641965720386","20.448722076416015","0.35125851858585044","0.248019961658758","0.13590086713202038","2.6548727631568907","2.9049267888069155","2.9659870147705076","0.2931439183526356","4.546263957023621","0.4854350314220032"
"Finetuning_2022-09-27_17-57-41_UIDa2c88327-44ec-48b1-8410-1d79ee1ac00d","2","0.01","9.145174449682235","0.3958286675293526","6.822598457336426","5.366387677192688","","","","","","","0.4203129866058401","1.7954216408005053","0.27712102878146966","1.5947094079742763","0.18460848626951884","0.20071221734719707","10","0.509167274951257","0.3392427812109006","0.3531912969178775","0.5556473692808488","0.31672703842421235","-0.2164045807916636","0.3646139657138892","1.6218303978443145","4.286597892172977","4.544898594083686","19.834481400251388","21.456311798095705","0.6839546419908452","6.16213595867157","5.1775865306803","5.212100222970673","36.94130127429962","43.10343723297119","2.2541881747668793","18.42083282470703","3.5841075770388025","3.8339777844325305","53.58539657592773","72.00622940063477","3.0088262292546246","24.79912061691284","3.480402243882352","4.683359854826902","11.72775945663452","36.52688007354736","5.635242873341468","62.61110572814941","1.9913425985008584","5.204870053556814","16.354582595825196","78.9656883239746","21.456311798095705","43.10343723297119","72.00622940063477","36.52688007354736","78.9656883239746","1.7954216104000806","5.366387677192688","4.063033734828975","5.6078902399603825","17.25182888507843","4.115865946754529","50.44751091003418","6.996481977713494","4.605728435516359","5.483702288987249","20.00650825500488","0.32732625101676655","0.23942025218055327","0.11968684661870892","2.5192387223243715","2.847148966789246","2.9364006876945496","0.24111706841152147","3.886197733879089","0.3463097671422842"
"Finetuning_2022-09-27_17-57-04_UID2dbf66fe-3462-47b6-9286-3f658129e143","5","0.001","14.97439710497856","0.45869745464347805","5.685604548454284","5.246668696403503","","","","","","","0.3893108573221848","1.917050227406125","0.27551050034826874","1.519337647446177","0.15933753189309358","0.3977125919852428","10","0.5885743194666198","1.476236896448799","0.31138727932699095","1.273604711480964","0.3133550644780856","0.20263218637957717","0.3646139657138892","1.6218303978443145","3.923435618889742","4.156858025692272","16.730281180143358","18.35211157798767","0.6839546419908452","6.16213595867157","5.113125001194733","5.1232589736428675","33.46806175708771","39.63019771575928","2.2541881747668793","18.42083282470703","4.08724184441057","4.398095686015584","48.0767219543457","66.49755477905273","3.0088262292546246","24.79912061691284","3.162205430598918","4.19071041629041","11.2524001121521","36.05152072906494","5.635242873341468","62.61110572814941","2.118546873114441","5.05114151261892","15.414153671264648","78.02525939941407","18.35211157798767","39.63019771575928","66.49755477905273","36.05152072906494","78.02525939941407","1.9151332437992097","5.246668696403503","3.8598065229168728","4.482050045238367","25.110940194129945","4.962750354361797","53.429141998291016","4.888001459252264","12.377124309539797","5.219473820746807","20.578264236450195","0.31318347581650635","0.2402973690050788","0.10376399200743126","2.322486126422882","2.9241825222969053","2.517351698875427","0.25066024927019265","3.16825270652771","0.30147981533044954"
