"Name","State","finished_run","METHOD.METHOD_NAME","Tags","Created","Runtime","SOLVER.BASE_LR","SOLVER.OPTIMIZING_METHOD","SOLVER.MOMENTUM","SOLVER.NESTEROV","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.STORAGE_POLICY","MODEL.FREEZE_BACKBONE","OUTPUT_DIR","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/user_aggregate_count","User","Notes","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean"
"Finetuning_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","crashed","true","Finetuning","","2022-09-16T22:22:07.000Z","241720","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"Finetuning_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","crashed","true","Finetuning","","2022-09-16T22:22:49.000Z","240153","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"Finetuning_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","","2022-09-16T22:22:25.000Z","5049","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"Finetuning_2022-09-16_15-21-47_UIDa755b939-8d84-46f5-9a74-3b71706f93ff","finished","","Finetuning","","2022-09-16T22:21:51.000Z","3","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-21-47_UIDa755b939-8d84-46f5-9a74-3b71706f93ff","","","","","","","matthiasdelange","-",""
