"Name","finished_run","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.RESAMPLE_MULTI_ITER","METHOD.REPLAY.STORAGE_POLICY","adhoc_users_aggregate/test_action_batch/LL/adhoc_hindsight_AG/SE","Runtime","Created","State","adhoc_users_aggregate/train_action_batch/balanced_top1_acc/PRETRAIN_abs/SE","adhoc_users_aggregate/train_action_batch/balanced_top1_acc/PRETRAIN_abs/mean","adhoc_users_aggregate/train_action_batch/balanced_top1_acc/SE","adhoc_users_aggregate/train_action_batch/balanced_top1_acc/adhoc_AG/SE","adhoc_users_aggregate/train_action_batch/balanced_top1_acc/adhoc_AG/mean","adhoc_users_aggregate/train_action_batch/balanced_top1_acc/mean","adhoc_users_aggregate/train_verb_batch/balanced_top1_acc/PRETRAIN_abs/SE","adhoc_users_aggregate/train_verb_batch/balanced_top1_acc/PRETRAIN_abs/mean","adhoc_users_aggregate/train_verb_batch/balanced_top1_acc/SE","adhoc_users_aggregate/train_verb_batch/balanced_top1_acc/adhoc_AG/SE","adhoc_users_aggregate/train_verb_batch/balanced_top1_acc/adhoc_AG/mean","adhoc_users_aggregate/train_verb_batch/balanced_top1_acc/mean","adhoc_users_aggregate/train_noun_batch/balanced_top1_acc/PRETRAIN_abs/SE","adhoc_users_aggregate/train_noun_batch/balanced_top1_acc/PRETRAIN_abs/mean","adhoc_users_aggregate/train_noun_batch/balanced_top1_acc/SE","adhoc_users_aggregate/train_noun_batch/balanced_top1_acc/adhoc_AG/SE","adhoc_users_aggregate/train_noun_batch/balanced_top1_acc/adhoc_AG/mean","adhoc_users_aggregate/train_noun_batch/balanced_top1_acc/mean","adhoc_users_aggregate/test_noun_batch/balanced_top1_acc/SE","adhoc_users_aggregate/test_noun_batch/balanced_top1_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_noun_batch/balanced_top1_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_noun_batch/balanced_top1_acc/mean","adhoc_users_aggregate/TRANSFER_MATRIX/ABSOLUTE/test_noun_batch/balanced_top1_acc","adhoc_users_aggregate/TRANSFER_MATRIX/AG/test_noun_batch/balanced_top1_acc","adhoc_users_aggregate/test_verb_batch/balanced_top1_acc/SE","adhoc_users_aggregate/test_verb_batch/balanced_top1_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_verb_batch/balanced_top1_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_verb_batch/balanced_top1_acc/mean","adhoc_users_aggregate/TRANSFER_MATRIX/ABSOLUTE/test_verb_batch/balanced_top1_acc","adhoc_users_aggregate/TRANSFER_MATRIX/AG/test_verb_batch/balanced_top1_acc","adhoc_users_aggregate/test_action_batch/balanced_top1_acc/SE","adhoc_users_aggregate/test_action_batch/balanced_top1_acc/adhoc_hindsight_AG/SE","adhoc_users_aggregate/test_action_batch/balanced_top1_acc/adhoc_hindsight_AG/mean","adhoc_users_aggregate/test_action_batch/balanced_top1_acc/mean","adhoc_users_aggregate/TRANSFER_MATRIX/ABSOLUTE/test_action_batch/balanced_top1_acc","adhoc_users_aggregate/TRANSFER_MATRIX/AG/test_action_batch/balanced_top1_acc"
"Replay_2022-10-18_15-14-08_UID5301dd1d-1172-4208-a415-143425e78dbe","true","64","true","reservoir_stream","2.4911318059792555","69026","2022-10-18T22:14:15.000Z","finished","0.1640995492259018","1.1818874942878643","0.6042872713381015","0.5815946607867052","9.329541941781262","10.511429436069124","0.4923541118071561","5.883314214212017","0.9361934342531804","0.8063231554150321","12.125312368306664","18.008626582518694","0.40699628559309825","4.232336109204584","0.8803781185116937","0.8034431128176626","15.161739396768846","19.394075505973436","2.88119025914174","2.88119025914174","61.230318923487175","65.46265503269173","","","2.9509548596804445","2.950954859680444","60.82867336415527","66.71198757836729","","","3.0633189294220893","3.0633189294220884","57.43994241372705","58.62182990801493","",""
"Replay_2022-10-18_15-13-16_UIDf194b1d8-b810-4456-8865-b3092d7c5a71","true","64","true","reservoir_action","2.3958903556739917","90501","2022-10-18T22:13:22.000Z","finished","0.1640995492259018","1.1818874942878643","0.5880728735648049","0.5640496988077911","9.452676589114176","10.634564083402037","0.4923541118071561","5.883314214212017","0.9330250010443132","0.7610676045962566","12.581844340892966","18.465158555104985","0.40699628559309825","4.232336109204584","0.8353899942649058","0.7769773892042486","15.388323328041976","19.62065943724657","2.6629023502490656","2.662902350249067","78.76113117729072","82.99346728649535","","","2.4799113490769997","2.4799113490769993","74.80948628892577","80.69280050313776","","","2.8177638285050897","2.8177638285050897","76.49900704883119","77.68089454311904","",""
"Replay_2022-10-18_15-12-47_UIDd54b728e-878d-4a24-aa58-67ebded4a311","true","64","true","window","3.111976176280544","104505","2022-10-18T22:12:53.000Z","finished","0.1640995492259018","1.1818874942878643","0.6157225877009418","0.570936729110324","9.404305594495677","10.586193088783542","0.4923541118071561","5.883314214212017","1.1079696374871857","0.891068538777571","12.501924439010628","18.38523865322265","0.40699628559309825","4.232336109204584","0.8872957360159152","0.7569551018566572","15.628603435443477","19.86093954464807","3.585555360603339","3.5855553606033403","54.92023456311531","59.15257067231986","","","3.148464278409542","3.148464278409542","56.32495661610015","62.20827083031217","","","3.3857912574318076","3.385791257431808","52.43014972958175","53.612037223869606","",""
"Replay_2022-10-18_15-09-56_UID68dee416-bf2c-4ca6-a50a-796a6746f852","true","1000000","true","window","2.110746239576986","88976","2022-10-18T22:10:01.000Z","finished","0.1640995492259018","1.1818874942878643","0.6718327911144341","0.6257415471446104","9.194736922850227","10.37662441713809","0.4923541118071561","5.883314214212017","1.1390477282799356","0.9042534409091272","12.37504841223513","18.258362626447152","0.40699628559309825","4.232336109204584","0.8950125245608797","0.7648715757609559","15.651085646386267","19.883421755590852","2.0029643672708515","2.002964367270851","84.46333494462183","88.69567105382646","","","1.701413872006345","1.7014138720063454","83.03817643028415","88.92149064449616","","","2.1134689124690422","2.1134689124690422","82.71711730096719","83.89900479525504","",""
